income,existing_emis,credit_score,loan_amount,tenure_years,loan_type,employment_type,approved
151100.0,0.0,303,920000.0,4,Business,Salaried,0
94100.0,7400.0,739,2690000.0,2,Business,Self-Employed,1
122100.0,0.0,751,5450000.0,8,Home,Self-Employed,1
75800.0,200.0,759,680000.0,14,Education,Salaried,1
48300.0,15400.0,534,2750000.0,25,Home,Salaried,0
152300.0,5900.0,722,510000.0,3,Business,Self-Employed,1
135600.0,0.0,701,240000.0,2,Business,Salaried,1
60000.0,14400.0,864,5000000.0,13,Home,Self-Employed,0
141100.0,48000.0,657,1030000.0,6,Education,Salaried,1
86300.0,43500.0,813,1310000.0,7,Business,Salaried,0
72700.0,0.0,758,630000.0,3,Personal,Salaried,1
153300.0,45400.0,853,840000.0,7,Business,Salaried,1
110500.0,52200.0,728,230000.0,6,Personal,Salaried,1
78300.0,7200.0,515,410000.0,7,Personal,Salaried,0
12900.0,0.0,350,1280000.0,9,Business,Unemployed,0
55900.0,15800.0,611,60000.0,2,Personal,Salaried,1
68100.0,0.0,662,980000.0,1,Personal,Self-Employed,1
113600.0,0.0,867,1180000.0,7,Education,Self-Employed,1
120700.0,31400.0,742,4970000.0,23,Home,Salaried,0
75300.0,12100.0,702,2530000.0,5,Home,Self-Employed,1
78500.0,0.0,721,1480000.0,1,Personal,Salaried,1
191200.0,77600.0,446,1920000.0,9,Business,Self-Employed,1
146800.0,13000.0,514,2420000.0,2,Business,Salaried,0
64700.0,0.0,656,2840000.0,6,Home,Salaried,1
100600.0,27800.0,847,430000.0,5,Business,Self-Employed,1
198800.0,86100.0,722,2290000.0,3,Business,Self-Employed,1
109800.0,33900.0,326,660000.0,6,Education,Self-Employed,0
179600.0,69300.0,699,5170000.0,13,Home,Salaried,0
67000.0,4000.0,348,110000.0,7,Business,Self-Employed,0
132700.0,29600.0,432,7200000.0,29,Home,Self-Employed,0
39600.0,8600.0,686,5170000.0,23,Home,Salaried,0
56300.0,4900.0,634,1910000.0,10,Business,Unemployed,1
54900.0,18900.0,791,6220000.0,18,Home,Self-Employed,0
146300.0,39300.0,732,1220000.0,10,Education,Self-Employed,1
160700.0,30300.0,726,1480000.0,11,Education,Salaried,1
152800.0,6100.0,688,920000.0,5,Personal,Self-Employed,1
126400.0,0.0,705,850000.0,11,Education,Salaried,1
110700.0,0.0,471,1260000.0,3,Business,Salaried,0
45900.0,0.0,741,1930000.0,6,Business,Self-Employed,1
118600.0,0.0,701,990000.0,7,Personal,Salaried,1
17000.0,0.0,704,5860000.0,24,Home,Self-Employed,1
122200.0,57100.0,642,840000.0,2,Personal,Salaried,1
126200.0,3500.0,601,1520000.0,8,Business,Self-Employed,1
159200.0,0.0,347,1130000.0,8,Business,Self-Employed,1
151100.0,0.0,464,2650000.0,2,Business,Salaried,0
140100.0,0.0,822,570000.0,13,Education,Self-Employed,1
139000.0,0.0,765,910000.0,1,Business,Self-Employed,1
26400.0,14100.0,462,5760000.0,29,Home,Salaried,0
161100.0,0.0,728,3830000.0,15,Home,Unemployed,0
158000.0,70500.0,711,2630000.0,10,Business,Self-Employed,0
38700.0,7000.0,676,660000.0,3,Personal,Self-Employed,1
67200.0,0.0,504,1330000.0,7,Business,Salaried,0
53000.0,10200.0,722,1000000.0,7,Personal,Salaried,1
144800.0,79100.0,754,780000.0,9,Business,Salaried,0
37700.0,0.0,698,5790000.0,14,Home,Self-Employed,0
68400.0,40700.0,731,5200000.0,13,Home,Salaried,0
16500.0,2100.0,701,1470000.0,5,Business,Self-Employed,0
130900.0,22300.0,746,420000.0,5,Personal,Salaried,1
75300.0,0.0,319,1010000.0,4,Personal,Salaried,0
189200.0,0.0,784,470000.0,3,Personal,Self-Employed,1
23000.0,11300.0,720,1400000.0,1,Business,Self-Employed,0
147200.0,35800.0,886,7780000.0,29,Home,Salaried,0
172300.0,96400.0,768,4890000.0,27,Home,Salaried,0
47500.0,13100.0,699,640000.0,4,Personal,Salaried,1
70900.0,10200.0,843,80000.0,7,Personal,Salaried,1
143400.0,52800.0,615,7910000.0,28,Home,Salaried,0
179500.0,66500.0,718,1410000.0,2,Business,Salaried,1
87900.0,1400.0,670,1290000.0,4,Education,Salaried,1
93600.0,48800.0,605,1690000.0,4,Business,Unemployed,0
24500.0,11000.0,749,7200000.0,25,Home,Salaried,0
103400.0,52800.0,624,5060000.0,5,Home,Self-Employed,0
45600.0,0.0,769,1470000.0,15,Education,Salaried,1
60100.0,17300.0,824,380000.0,3,Education,Unemployed,1
24400.0,0.0,769,5720000.0,16,Home,Unemployed,0
49200.0,3400.0,738,810000.0,10,Education,Salaried,1
37200.0,6500.0,680,690000.0,13,Education,Salaried,1
21700.0,4900.0,627,1050000.0,4,Personal,Salaried,0
121500.0,68400.0,710,820000.0,2,Personal,Salaried,0
115100.0,6700.0,705,800000.0,4,Personal,Salaried,1
169700.0,55800.0,335,670000.0,12,Education,Self-Employed,0
147600.0,23300.0,658,3530000.0,6,Home,Unemployed,0
106400.0,0.0,472,520000.0,6,Personal,Salaried,1
38000.0,2200.0,645,640000.0,10,Education,Unemployed,0
72100.0,6100.0,806,670000.0,6,Education,Salaried,1
172300.0,3300.0,809,4900000.0,10,Home,Salaried,1
38300.0,22100.0,776,1280000.0,1,Personal,Salaried,0
51300.0,5900.0,697,800000.0,4,Education,Salaried,1
124400.0,64200.0,690,2120000.0,10,Home,Salaried,0
68000.0,32400.0,738,670000.0,6,Education,Self-Employed,0
121700.0,31900.0,755,950000.0,7,Personal,Self-Employed,1
115400.0,12300.0,667,640000.0,15,Education,Self-Employed,1
196600.0,96000.0,612,4160000.0,17,Home,Unemployed,0
176000.0,65400.0,683,440000.0,15,Education,Self-Employed,1
171600.0,16400.0,494,7620000.0,29,Home,Salaried,0
75600.0,31700.0,705,1150000.0,15,Education,Self-Employed,0
41000.0,22400.0,701,1390000.0,5,Education,Self-Employed,0
41500.0,16100.0,537,1130000.0,11,Education,Salaried,0
188800.0,62100.0,709,1020000.0,3,Education,Salaried,1
113200.0,31900.0,744,1140000.0,7,Personal,Salaried,1
78600.0,44600.0,703,1180000.0,6,Personal,Salaried,0
58000.0,7200.0,609,2100000.0,1,Business,Salaried,1
91600.0,30400.0,732,250000.0,14,Education,Salaried,1
196100.0,0.0,658,6260000.0,30,Home,Salaried,1
132800.0,0.0,876,1940000.0,7,Business,Salaried,1
88200.0,0.0,630,250000.0,12,Education,Salaried,1
86300.0,26200.0,879,210000.0,13,Education,Salaried,1
118600.0,29200.0,306,2080000.0,9,Business,Self-Employed,0
32900.0,7700.0,783,880000.0,4,Education,Salaried,1
63200.0,28900.0,666,2540000.0,13,Home,Salaried,0
135500.0,55700.0,627,230000.0,10,Business,Self-Employed,1
23700.0,6200.0,597,1490000.0,11,Education,Salaried,0
65200.0,23100.0,780,240000.0,5,Business,Salaried,1
19300.0,9600.0,707,1390000.0,22,Home,Self-Employed,0
125200.0,10800.0,492,410000.0,6,Personal,Self-Employed,0
179000.0,0.0,658,670000.0,14,Education,Salaried,1
188600.0,23200.0,609,510000.0,4,Personal,Salaried,1
33800.0,0.0,626,1030000.0,7,Personal,Self-Employed,1
99200.0,0.0,834,4670000.0,25,Home,Salaried,1
170000.0,64500.0,824,1400000.0,1,Personal,Salaried,1
101600.0,29900.0,709,5040000.0,12,Home,Unemployed,0
131800.0,76800.0,700,1180000.0,3,Personal,Salaried,0
65400.0,27900.0,691,2990000.0,18,Home,Salaried,0
46900.0,15400.0,384,3000000.0,3,Business,Unemployed,0
180000.0,68400.0,767,290000.0,8,Business,Self-Employed,1
184000.0,43100.0,735,1430000.0,6,Education,Salaried,1
123100.0,54000.0,693,1010000.0,4,Personal,Salaried,1
67700.0,40200.0,768,710000.0,9,Education,Self-Employed,0
16900.0,100.0,600,480000.0,13,Education,Salaried,1
13000.0,0.0,847,650000.0,2,Personal,Self-Employed,0
31300.0,18200.0,402,1670000.0,1,Business,Self-Employed,0
112800.0,27600.0,767,210000.0,7,Personal,Salaried,1
38900.0,4100.0,577,2580000.0,15,Home,Salaried,0
125900.0,2400.0,598,6130000.0,13,Home,Salaried,0
179300.0,12400.0,755,1240000.0,7,Personal,Salaried,1
189400.0,0.0,750,910000.0,3,Education,Unemployed,1
132200.0,0.0,720,2940000.0,10,Business,Salaried,1
186200.0,8100.0,325,2660000.0,27,Home,Salaried,0
127300.0,0.0,777,6210000.0,8,Home,Salaried,1
116500.0,0.0,814,240000.0,3,Education,Salaried,1
53700.0,31600.0,764,690000.0,12,Home,Salaried,0
30300.0,0.0,822,680000.0,2,Personal,Self-Employed,1
14600.0,0.0,848,2750000.0,6,Business,Salaried,0
15900.0,0.0,818,50000.0,9,Education,Self-Employed,1
21200.0,11400.0,788,1340000.0,7,Business,Salaried,0
91000.0,24700.0,712,90000.0,4,Personal,Salaried,1
186200.0,62600.0,820,270000.0,6,Business,Salaried,1
48600.0,0.0,647,930000.0,4,Personal,Salaried,1
169400.0,0.0,788,1230000.0,11,Education,Salaried,1
38500.0,4900.0,778,2550000.0,19,Home,Salaried,0
74200.0,38900.0,689,540000.0,10,Education,Salaried,0
168800.0,38400.0,648,690000.0,2,Personal,Salaried,1
39100.0,0.0,681,1860000.0,12,Home,Salaried,1
185300.0,43000.0,584,1250000.0,12,Education,Self-Employed,0
141700.0,37600.0,682,1680000.0,9,Home,Unemployed,0
88600.0,40900.0,389,380000.0,2,Personal,Salaried,0
101300.0,0.0,664,470000.0,6,Business,Self-Employed,1
55400.0,1500.0,837,3190000.0,10,Home,Salaried,0
122000.0,17500.0,699,750000.0,10,Business,Salaried,1
133500.0,46600.0,626,240000.0,7,Personal,Salaried,1
24000.0,0.0,741,50000.0,10,Education,Self-Employed,1
65700.0,0.0,862,1530000.0,12,Home,Salaried,1
100100.0,0.0,617,1060000.0,5,Business,Self-Employed,1
95500.0,0.0,682,1150000.0,6,Education,Self-Employed,1
138000.0,0.0,708,660000.0,1,Personal,Unemployed,0
154800.0,2500.0,732,2480000.0,6,Business,Self-Employed,1
25900.0,0.0,638,130000.0,1,Personal,Salaried,1
130300.0,33400.0,639,680000.0,8,Business,Salaried,1
25500.0,12500.0,680,790000.0,9,Education,Salaried,0
65800.0,12300.0,591,2260000.0,8,Business,Salaried,0
113100.0,0.0,670,5730000.0,11,Home,Salaried,1
135800.0,31000.0,636,1490000.0,9,Business,Salaried,1
116100.0,0.0,692,140000.0,3,Personal,Salaried,1
30500.0,15900.0,500,1730000.0,18,Home,Salaried,0
174800.0,0.0,392,6540000.0,20,Home,Salaried,0
76900.0,0.0,422,1260000.0,13,Education,Salaried,0
195800.0,51800.0,709,580000.0,10,Business,Self-Employed,1
16100.0,1300.0,706,240000.0,12,Education,Self-Employed,1
74800.0,36700.0,708,470000.0,8,Business,Salaried,0
189600.0,0.0,744,1790000.0,4,Business,Salaried,1
25700.0,4600.0,464,1360000.0,5,Education,Self-Employed,0
104800.0,53900.0,474,5970000.0,5,Home,Salaried,0
147900.0,77800.0,807,470000.0,13,Education,Unemployed,0
134100.0,7500.0,758,1420000.0,2,Personal,Salaried,1
149500.0,5000.0,763,2870000.0,27,Home,Salaried,1
149200.0,17600.0,756,2560000.0,9,Business,Salaried,1
197800.0,0.0,306,1430000.0,1,Personal,Salaried,0
62500.0,9500.0,435,350000.0,15,Education,Salaried,0
83600.0,0.0,837,2100000.0,10,Business,Self-Employed,1
83700.0,0.0,672,1380000.0,4,Personal,Self-Employed,1
197200.0,0.0,766,890000.0,11,Home,Salaried,1
29600.0,3800.0,752,1340000.0,3,Education,Self-Employed,0
32600.0,17600.0,818,980000.0,11,Education,Salaried,0
149900.0,68100.0,680,5290000.0,6,Home,Unemployed,0
77500.0,23700.0,662,530000.0,11,Education,Salaried,1
133400.0,36700.0,604,90000.0,6,Personal,Salaried,0
71700.0,4700.0,412,860000.0,2,Business,Salaried,0
99000.0,0.0,819,800000.0,5,Personal,Salaried,1
31300.0,6900.0,406,6490000.0,18,Home,Salaried,0
84500.0,37300.0,754,560000.0,2,Business,Self-Employed,1
174600.0,102600.0,656,550000.0,5,Personal,Self-Employed,0
94700.0,21000.0,669,410000.0,13,Education,Salaried,1
84900.0,4800.0,475,3010000.0,6,Home,Salaried,0
62300.0,20500.0,661,1230000.0,15,Education,Salaried,1
76100.0,37700.0,775,3720000.0,22,Home,Self-Employed,0
25100.0,11100.0,687,7060000.0,16,Home,Salaried,0
56800.0,0.0,656,2750000.0,9,Business,Salaried,1
147700.0,40500.0,438,2170000.0,3,Business,Salaried,0
184900.0,0.0,812,1550000.0,3,Business,Salaried,1
185200.0,86700.0,712,340000.0,2,Business,Self-Employed,0
64400.0,26100.0,816,7730000.0,16,Home,Self-Employed,0
142000.0,40000.0,797,2370000.0,7,Business,Self-Employed,1
80600.0,16900.0,779,1280000.0,1,Business,Salaried,1
56100.0,9000.0,765,540000.0,5,Business,Salaried,1
80500.0,0.0,848,630000.0,2,Business,Self-Employed,1
129300.0,1600.0,718,400000.0,3,Education,Salaried,1
132400.0,72100.0,773,190000.0,4,Education,Salaried,0
17800.0,4300.0,766,5520000.0,19,Home,Salaried,0
184700.0,35300.0,765,1140000.0,2,Business,Self-Employed,1
87700.0,43100.0,856,1070000.0,4,Personal,Salaried,0
139600.0,13000.0,322,2990000.0,8,Business,Self-Employed,0
39500.0,7400.0,675,2680000.0,3,Business,Salaried,0
66500.0,1400.0,468,510000.0,9,Business,Self-Employed,0
137300.0,1400.0,587,1160000.0,3,Personal,Salaried,0
33500.0,0.0,608,5340000.0,28,Home,Salaried,0
91100.0,11900.0,777,7230000.0,30,Home,Salaried,1
19100.0,9400.0,612,680000.0,1,Personal,Salaried,0
112000.0,35400.0,357,1060000.0,7,Education,Self-Employed,0
21500.0,0.0,674,2150000.0,19,Home,Self-Employed,0
90500.0,49700.0,784,150000.0,2,Personal,Salaried,0
77600.0,0.0,684,1430000.0,5,Business,Salaried,1
183300.0,109300.0,322,1470000.0,6,Personal,Self-Employed,0
151400.0,55700.0,659,3860000.0,21,Home,Self-Employed,0
121900.0,22600.0,742,4060000.0,18,Home,Salaried,1
154400.0,75300.0,760,190000.0,10,Education,Self-Employed,1
114000.0,0.0,668,4590000.0,26,Home,Self-Employed,1
135100.0,0.0,648,1390000.0,2,Personal,Salaried,1
93800.0,38900.0,762,1960000.0,25,Home,Salaried,0
73100.0,40200.0,817,1660000.0,10,Business,Unemployed,1
57500.0,18500.0,692,740000.0,10,Education,Salaried,1
169200.0,2500.0,528,590000.0,14,Education,Unemployed,0
25600.0,0.0,331,690000.0,15,Education,Salaried,0
47400.0,23400.0,843,1120000.0,7,Business,Salaried,0
95000.0,48000.0,709,110000.0,6,Personal,Salaried,1
125500.0,44800.0,726,690000.0,7,Personal,Salaried,1
198600.0,76600.0,739,80000.0,4,Education,Self-Employed,1
14500.0,3400.0,721,1780000.0,29,Home,Salaried,0
124900.0,13600.0,656,1850000.0,2,Business,Self-Employed,1
178600.0,102000.0,584,230000.0,3,Personal,Salaried,0
91600.0,44200.0,669,2840000.0,5,Business,Self-Employed,0
159000.0,61200.0,702,1010000.0,12,Education,Salaried,1
182800.0,79000.0,721,700000.0,5,Business,Self-Employed,1
74100.0,16900.0,731,830000.0,9,Education,Salaried,1
176000.0,83100.0,804,5460000.0,16,Home,Self-Employed,0
172700.0,0.0,863,2510000.0,9,Business,Self-Employed,1
136600.0,29900.0,830,7260000.0,14,Home,Salaried,0
126700.0,63000.0,670,2930000.0,7,Business,Self-Employed,0
18000.0,7800.0,787,570000.0,14,Education,Self-Employed,1
87400.0,43100.0,658,1790000.0,29,Home,Salaried,0
143000.0,78500.0,641,7790000.0,15,Home,Salaried,0
194300.0,65500.0,708,540000.0,8,Education,Self-Employed,1
141600.0,25500.0,753,1440000.0,1,Personal,Self-Employed,1
24200.0,0.0,780,1050000.0,13,Education,Salaried,1
128600.0,0.0,618,5910000.0,8,Home,Self-Employed,1
120300.0,62700.0,654,3960000.0,13,Home,Self-Employed,0
83500.0,33500.0,605,1150000.0,4,Business,Self-Employed,1
76300.0,28900.0,599,930000.0,13,Education,Salaried,0
26700.0,14800.0,695,6170000.0,12,Home,Salaried,0
90600.0,29600.0,714,390000.0,3,Personal,Unemployed,0
137500.0,0.0,708,5910000.0,28,Home,Self-Employed,1
31100.0,0.0,673,440000.0,8,Business,Salaried,1
187400.0,26300.0,710,60000.0,7,Personal,Salaried,1
93900.0,3300.0,765,1100000.0,12,Education,Unemployed,1
144300.0,19700.0,536,7640000.0,11,Home,Unemployed,0
111800.0,64200.0,693,7520000.0,26,Home,Self-Employed,0
81400.0,0.0,697,6940000.0,9,Home,Salaried,0
60000.0,27600.0,716,5050000.0,7,Home,Salaried,0
16600.0,2600.0,430,1080000.0,13,Education,Salaried,0
82000.0,0.0,597,1990000.0,3,Business,Self-Employed,0
139500.0,1300.0,738,2850000.0,8,Business,Salaried,1
192500.0,0.0,353,570000.0,2,Business,Unemployed,0
27700.0,8400.0,744,1680000.0,23,Home,Self-Employed,0
26200.0,3400.0,781,430000.0,1,Business,Salaried,1
95100.0,48500.0,799,330000.0,4,Business,Salaried,1
13900.0,0.0,781,600000.0,15,Education,Salaried,0
18400.0,10400.0,813,590000.0,6,Business,Salaried,0
20900.0,600.0,782,2390000.0,5,Business,Self-Employed,0
67900.0,29000.0,784,1670000.0,2,Business,Self-Employed,1
137000.0,5900.0,378,2330000.0,13,Home,Self-Employed,0
42000.0,5900.0,650,1200000.0,2,Personal,Salaried,0
26400.0,0.0,635,6350000.0,18,Home,Self-Employed,0
118300.0,6100.0,419,390000.0,4,Personal,Salaried,0
123400.0,36000.0,602,170000.0,3,Business,Self-Employed,1
193700.0,0.0,710,430000.0,3,Personal,Self-Employed,1
138200.0,0.0,653,700000.0,5,Personal,Self-Employed,1
121800.0,19400.0,696,1400000.0,4,Personal,Self-Employed,1
76700.0,5300.0,709,1090000.0,19,Home,Self-Employed,1
139000.0,62600.0,360,550000.0,1,Personal,Self-Employed,0
83800.0,0.0,838,1180000.0,8,Business,Self-Employed,1
171100.0,76700.0,311,1100000.0,2,Personal,Salaried,0
192700.0,91000.0,343,670000.0,14,Education,Self-Employed,0
32800.0,0.0,625,480000.0,13,Education,Unemployed,1
108100.0,25700.0,708,1340000.0,9,Education,Salaried,1
85000.0,49800.0,724,740000.0,1,Personal,Self-Employed,0
64300.0,26300.0,356,5970000.0,27,Home,Salaried,0
46100.0,0.0,764,1420000.0,4,Education,Salaried,1
22800.0,3100.0,823,870000.0,28,Home,Salaried,1
27400.0,2100.0,718,4390000.0,5,Home,Salaried,0
121700.0,0.0,606,1250000.0,3,Personal,Salaried,1
101700.0,37500.0,608,280000.0,5,Education,Self-Employed,1
114700.0,23100.0,725,170000.0,5,Personal,Salaried,1
179600.0,8300.0,787,1290000.0,7,Personal,Unemployed,0
29800.0,14800.0,715,2870000.0,6,Business,Self-Employed,0
153600.0,55000.0,663,7350000.0,21,Home,Self-Employed,0
141700.0,49400.0,702,7840000.0,10,Home,Salaried,0
132900.0,6100.0,387,1200000.0,6,Personal,Self-Employed,0
196900.0,108800.0,360,1460000.0,9,Business,Salaried,0
20500.0,10300.0,756,910000.0,6,Personal,Self-Employed,0
76200.0,44200.0,470,1380000.0,11,Education,Salaried,0
171900.0,0.0,747,240000.0,3,Personal,Salaried,1
164000.0,59100.0,688,1330000.0,4,Education,Salaried,1
175100.0,0.0,326,1070000.0,5,Education,Self-Employed,0
34800.0,4900.0,695,380000.0,4,Business,Self-Employed,1
29600.0,13800.0,572,1170000.0,10,Education,Salaried,0
128900.0,33200.0,696,1190000.0,11,Education,Self-Employed,1
18000.0,0.0,808,1070000.0,10,Education,Unemployed,0
189800.0,0.0,723,1000000.0,11,Home,Salaried,1
92600.0,38500.0,752,2150000.0,1,Business,Salaried,0
134300.0,59200.0,323,5130000.0,30,Home,Salaried,0
23500.0,3500.0,710,2810000.0,5,Home,Self-Employed,0
70300.0,12500.0,518,430000.0,6,Personal,Self-Employed,0
64500.0,0.0,570,910000.0,4,Personal,Salaried,0
150300.0,5900.0,874,40000.0,7,Personal,Salaried,1
78100.0,29100.0,657,90000.0,3,Personal,Salaried,1
73100.0,27800.0,824,1840000.0,7,Home,Salaried,0
49500.0,18300.0,736,1490000.0,1,Personal,Salaried,0
83900.0,29400.0,405,1800000.0,10,Home,Salaried,0
84100.0,4700.0,794,6370000.0,11,Home,Salaried,0
161100.0,0.0,679,960000.0,2,Personal,Self-Employed,1
45400.0,0.0,656,2440000.0,9,Business,Salaried,1
60400.0,3700.0,431,3770000.0,24,Home,Unemployed,0
157900.0,27300.0,768,290000.0,5,Personal,Salaried,1
96600.0,47600.0,806,290000.0,15,Education,Salaried,1
177300.0,0.0,516,410000.0,9,Education,Self-Employed,0
51400.0,25900.0,689,850000.0,2,Business,Salaried,0
155300.0,0.0,640,4310000.0,19,Home,Salaried,1
151000.0,36400.0,851,670000.0,12,Education,Unemployed,1
88800.0,37300.0,305,1300000.0,9,Education,Salaried,0
128800.0,0.0,851,350000.0,5,Personal,Self-Employed,1
85700.0,0.0,769,100000.0,6,Business,Salaried,1
141000.0,56000.0,815,2080000.0,4,Business,Unemployed,0
81200.0,0.0,443,2960000.0,13,Home,Unemployed,0
158900.0,67400.0,666,530000.0,1,Personal,Self-Employed,1
161500.0,45700.0,738,1350000.0,15,Education,Unemployed,1
170800.0,100500.0,669,520000.0,14,Education,Unemployed,0
154000.0,0.0,878,310000.0,7,Business,Self-Employed,1
66100.0,29700.0,517,5530000.0,11,Home,Salaried,0
147400.0,68100.0,335,850000.0,9,Education,Salaried,0
126800.0,57800.0,723,570000.0,7,Personal,Unemployed,0
110500.0,0.0,663,1050000.0,3,Business,Salaried,1
52500.0,8900.0,673,4320000.0,24,Home,Self-Employed,0
113000.0,10200.0,711,3660000.0,20,Home,Salaried,1
53300.0,14300.0,695,710000.0,4,Personal,Salaried,1
85000.0,0.0,686,220000.0,10,Business,Self-Employed,1
61800.0,28700.0,677,930000.0,4,Business,Self-Employed,0
78600.0,35400.0,812,1310000.0,15,Education,Salaried,0
90900.0,1400.0,305,2610000.0,7,Business,Salaried,0
95700.0,5100.0,717,340000.0,7,Personal,Salaried,1
132900.0,67900.0,786,580000.0,3,Personal,Self-Employed,0
66600.0,9800.0,500,5410000.0,18,Home,Salaried,0
183800.0,0.0,706,1480000.0,13,Education,Unemployed,1
18900.0,9700.0,618,120000.0,2,Personal,Self-Employed,0
26600.0,12200.0,739,630000.0,8,Education,Self-Employed,0
140400.0,18100.0,496,440000.0,4,Personal,Salaried,0
91900.0,35400.0,724,1020000.0,7,Education,Salaried,1
134400.0,0.0,815,2150000.0,1,Business,Salaried,1
76500.0,17200.0,745,2570000.0,10,Home,Salaried,0
45900.0,0.0,823,6920000.0,15,Home,Salaried,0
129200.0,70900.0,607,290000.0,2,Business,Self-Employed,0
103100.0,15100.0,798,830000.0,9,Business,Salaried,1
174600.0,0.0,689,430000.0,4,Education,Salaried,0
54500.0,21100.0,548,4530000.0,28,Home,Unemployed,0
186000.0,0.0,625,360000.0,4,Business,Salaried,1
47300.0,14600.0,820,1460000.0,7,Personal,Salaried,0
190800.0,0.0,697,280000.0,1,Personal,Salaried,1
129100.0,62700.0,763,1030000.0,4,Education,Salaried,0
163800.0,0.0,327,1440000.0,10,Business,Salaried,0
30300.0,9700.0,322,7190000.0,29,Home,Unemployed,1
192600.0,29800.0,674,1060000.0,7,Personal,Unemployed,0
126400.0,35100.0,544,6850000.0,23,Home,Salaried,0
108800.0,59100.0,875,460000.0,4,Personal,Salaried,0
177900.0,20900.0,611,2180000.0,11,Home,Salaried,1
96600.0,38900.0,603,1500000.0,14,Education,Salaried,0
70800.0,31500.0,668,1210000.0,8,Education,Self-Employed,0
117000.0,0.0,626,640000.0,12,Education,Salaried,1
22400.0,1100.0,770,200000.0,9,Education,Salaried,1
83500.0,900.0,522,2560000.0,9,Business,Unemployed,0
37200.0,0.0,641,6680000.0,9,Home,Self-Employed,0
105900.0,0.0,751,590000.0,5,Personal,Self-Employed,1
17700.0,2900.0,834,350000.0,1,Business,Unemployed,1
162300.0,91200.0,721,6200000.0,22,Home,Salaried,0
41700.0,24000.0,825,420000.0,3,Personal,Self-Employed,0
48000.0,3500.0,622,3010000.0,27,Home,Salaried,0
108200.0,0.0,764,260000.0,13,Education,Self-Employed,1
83500.0,1400.0,797,860000.0,7,Business,Salaried,1
61500.0,0.0,864,1450000.0,3,Education,Self-Employed,1
27700.0,12100.0,711,1450000.0,3,Personal,Salaried,0
73900.0,0.0,639,790000.0,4,Personal,Unemployed,0
83600.0,49300.0,455,790000.0,4,Business,Self-Employed,0
36100.0,0.0,305,160000.0,1,Personal,Salaried,0
13700.0,6800.0,775,7270000.0,7,Home,Salaried,0
15100.0,6900.0,805,800000.0,7,Personal,Salaried,0
117300.0,0.0,685,900000.0,15,Education,Self-Employed,1
149400.0,0.0,711,1730000.0,10,Business,Self-Employed,1
88900.0,3000.0,769,220000.0,6,Personal,Unemployed,0
60100.0,18600.0,432,1160000.0,7,Personal,Self-Employed,0
40100.0,0.0,754,2020000.0,3,Business,Self-Employed,1
43000.0,0.0,727,1660000.0,16,Home,Salaried,1
108700.0,47400.0,797,1510000.0,7,Business,Self-Employed,0
87100.0,28800.0,676,440000.0,3,Personal,Self-Employed,1
26900.0,3200.0,380,1100000.0,6,Business,Salaried,0
143600.0,46300.0,678,7750000.0,7,Home,Unemployed,0
84500.0,0.0,407,520000.0,4,Education,Unemployed,0
128300.0,25800.0,705,1190000.0,1,Personal,Self-Employed,1
33000.0,10500.0,836,120000.0,1,Business,Salaried,1
106800.0,53500.0,656,780000.0,29,Home,Salaried,0
41200.0,0.0,726,2300000.0,4,Business,Self-Employed,0
89100.0,33600.0,711,5710000.0,7,Home,Salaried,0
161200.0,29000.0,799,520000.0,2,Personal,Salaried,1
177700.0,105200.0,832,2950000.0,13,Home,Salaried,0
122100.0,0.0,816,740000.0,3,Personal,Salaried,1
37900.0,14300.0,703,2120000.0,5,Business,Self-Employed,0
141900.0,0.0,387,680000.0,6,Personal,Salaried,0
80500.0,47400.0,537,7770000.0,28,Home,Self-Employed,0
173800.0,47300.0,437,1170000.0,10,Home,Salaried,0
189200.0,54200.0,681,1250000.0,8,Business,Salaried,1
168100.0,78800.0,735,180000.0,5,Personal,Self-Employed,1
24900.0,10300.0,785,1850000.0,3,Business,Salaried,0
63800.0,19900.0,670,1180000.0,3,Personal,Salaried,1
95600.0,44700.0,596,150000.0,6,Business,Salaried,0
145200.0,26700.0,407,730000.0,10,Education,Self-Employed,0
44800.0,100.0,779,2590000.0,1,Business,Self-Employed,0
33200.0,11800.0,880,5480000.0,8,Home,Salaried,0
98900.0,0.0,744,430000.0,13,Education,Self-Employed,1
102900.0,58200.0,722,630000.0,4,Education,Self-Employed,0
149500.0,8500.0,811,590000.0,6,Education,Self-Employed,1
173800.0,100800.0,582,1170000.0,14,Education,Salaried,0
124400.0,0.0,722,1000000.0,9,Education,Salaried,0
34100.0,3400.0,771,1190000.0,13,Education,Self-Employed,1
99400.0,48100.0,411,1080000.0,3,Personal,Salaried,0
104000.0,0.0,361,940000.0,9,Business,Self-Employed,0
199000.0,25900.0,393,1160000.0,3,Education,Salaried,0
167000.0,7800.0,757,1000000.0,1,Personal,Salaried,1
188700.0,89500.0,594,1670000.0,10,Business,Self-Employed,0
30400.0,0.0,774,580000.0,15,Education,Salaried,1
139200.0,16500.0,897,1170000.0,6,Business,Salaried,1
22900.0,7300.0,782,2900000.0,4,Business,Salaried,0
127100.0,14500.0,825,490000.0,4,Personal,Self-Employed,1
172000.0,0.0,765,5950000.0,18,Home,Salaried,1
62400.0,0.0,779,1460000.0,6,Personal,Unemployed,1
138600.0,30300.0,800,850000.0,2,Personal,Unemployed,0
